,Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered
2291,,Cabo Verde,16.5388,-23.0418,2020-03-13,0,0,0
2292,,Cabo Verde,16.5388,-23.0418,2020-03-14,0,0,0
2293,,Cabo Verde,16.5388,-23.0418,2020-03-15,0,0,0
2294,,Cabo Verde,16.5388,-23.0418,2020-03-16,0,0,0
2295,,Cabo Verde,16.5388,-23.0418,2020-03-17,0,0,0
2296,,Cabo Verde,16.5388,-23.0418,2020-03-18,0,0,0
2297,,Cabo Verde,16.5388,-23.0418,2020-03-19,0,0,0
2298,,Cabo Verde,16.5388,-23.0418,2020-03-20,1,0,0
2299,,Cabo Verde,16.5388,-23.0418,2020-03-21,3,0,0
2300,,Cabo Verde,16.5388,-23.0418,2020-03-22,3,0,0
2301,,Cabo Verde,16.5388,-23.0418,2020-03-23,3,0,0
2302,,Cabo Verde,16.5388,-23.0418,2020-03-24,3,1,0
2303,,Cabo Verde,16.5388,-23.0418,2020-03-25,4,1,0
2304,,Cabo Verde,16.5388,-23.0418,2020-03-26,4,1,0
2305,,Cabo Verde,16.5388,-23.0418,2020-03-27,5,1,0
2306,,Cabo Verde,16.5388,-23.0418,2020-03-28,5,1,0
2307,,Cabo Verde,16.5388,-23.0418,2020-03-29,6,1,0
2308,,Cabo Verde,16.5388,-23.0418,2020-03-30,6,1,0
2309,,Cabo Verde,16.5388,-23.0418,2020-03-31,6,1,0
2310,,Cambodia,11.55,104.9167,2020-01-22,0,0,0
2311,,Cambodia,11.55,104.9167,2020-01-23,0,0,0
2312,,Cambodia,11.55,104.9167,2020-01-24,0,0,0
2313,,Cambodia,11.55,104.9167,2020-01-25,0,0,0
2314,,Cambodia,11.55,104.9167,2020-01-26,0,0,0
2315,,Cambodia,11.55,104.9167,2020-01-27,1,0,0
2316,,Cambodia,11.55,104.9167,2020-01-28,1,0,0
2317,,Cambodia,11.55,104.9167,2020-01-29,1,0,0
2318,,Cambodia,11.55,104.9167,2020-01-30,1,0,0
2319,,Cambodia,11.55,104.9167,2020-01-31,1,0,0
2320,,Cambodia,11.55,104.9167,2020-02-01,1,0,0
2321,,Cambodia,11.55,104.9167,2020-02-02,1,0,0
2322,,Cambodia,11.55,104.9167,2020-02-03,1,0,0
2323,,Cambodia,11.55,104.9167,2020-02-04,1,0,0
2324,,Cambodia,11.55,104.9167,2020-02-05,1,0,0
2325,,Cambodia,11.55,104.9167,2020-02-06,1,0,0
2326,,Cambodia,11.55,104.9167,2020-02-07,1,0,0
2327,,Cambodia,11.55,104.9167,2020-02-08,1,0,0
2328,,Cambodia,11.55,104.9167,2020-02-09,1,0,0
2329,,Cambodia,11.55,104.9167,2020-02-10,1,0,0
2330,,Cambodia,11.55,104.9167,2020-02-11,1,0,0
2331,,Cambodia,11.55,104.9167,2020-02-12,1,0,1
2332,,Cambodia,11.55,104.9167,2020-02-13,1,0,1
2333,,Cambodia,11.55,104.9167,2020-02-14,1,0,1
2334,,Cambodia,11.55,104.9167,2020-02-15,1,0,1
2335,,Cambodia,11.55,104.9167,2020-02-16,1,0,1
2336,,Cambodia,11.55,104.9167,2020-02-17,1,0,1
2337,,Cambodia,11.55,104.9167,2020-02-18,1,0,1
2338,,Cambodia,11.55,104.9167,2020-02-19,1,0,1
2339,,Cambodia,11.55,104.9167,2020-02-20,1,0,1
2340,,Cambodia,11.55,104.9167,2020-02-21,1,0,1
2341,,Cambodia,11.55,104.9167,2020-02-22,1,0,1
2342,,Cambodia,11.55,104.9167,2020-02-23,1,0,1
2343,,Cambodia,11.55,104.9167,2020-02-24,1,0,1
2344,,Cambodia,11.55,104.9167,2020-02-25,1,0,1
2345,,Cambodia,11.55,104.9167,2020-02-26,1,0,1
2346,,Cambodia,11.55,104.9167,2020-02-27,1,0,1
2347,,Cambodia,11.55,104.9167,2020-02-28,1,0,1
2348,,Cambodia,11.55,104.9167,2020-02-29,1,0,1
2349,,Cambodia,11.55,104.9167,2020-03-01,1,0,1
2350,,Cambodia,11.55,104.9167,2020-03-02,1,0,1
2351,,Cambodia,11.55,104.9167,2020-03-03,1,0,1
2352,,Cambodia,11.55,104.9167,2020-03-04,1,0,1
2353,,Cambodia,11.55,104.9167,2020-03-05,1,0,1
2354,,Cambodia,11.55,104.9167,2020-03-06,1,0,1
2355,,Cambodia,11.55,104.9167,2020-03-07,1,0,1
2356,,Cambodia,11.55,104.9167,2020-03-08,2,0,1
2357,,Cambodia,11.55,104.9167,2020-03-09,2,0,1
2358,,Cambodia,11.55,104.9167,2020-03-10,2,0,1
2359,,Cambodia,11.55,104.9167,2020-03-11,3,0,1
2360,,Cambodia,11.55,104.9167,2020-03-12,3,0,1
2361,,Cambodia,11.55,104.9167,2020-03-13,5,0,1
2362,,Cambodia,11.55,104.9167,2020-03-14,7,0,1
2363,,Cambodia,11.55,104.9167,2020-03-15,7,0,1
2364,,Cambodia,11.55,104.9167,2020-03-16,7,0,1
2365,,Cambodia,11.55,104.9167,2020-03-17,33,0,1
2366,,Cambodia,11.55,104.9167,2020-03-18,35,0,1
2367,,Cambodia,11.55,104.9167,2020-03-19,37,0,1
2368,,Cambodia,11.55,104.9167,2020-03-20,51,0,1
2369,,Cambodia,11.55,104.9167,2020-03-21,53,0,1
2370,,Cambodia,11.55,104.9167,2020-03-22,84,0,1
2371,,Cambodia,11.55,104.9167,2020-03-23,87,0,1
2372,,Cambodia,11.55,104.9167,2020-03-24,91,0,4
2373,,Cambodia,11.55,104.9167,2020-03-25,96,0,10
2374,,Cambodia,11.55,104.9167,2020-03-26,96,0,10
2375,,Cambodia,11.55,104.9167,2020-03-27,99,0,11
2376,,Cambodia,11.55,104.9167,2020-03-28,99,0,13
2377,,Cambodia,11.55,104.9167,2020-03-29,103,0,21
2378,,Cambodia,11.55,104.9167,2020-03-30,107,0,21
2379,,Cambodia,11.55,104.9167,2020-03-31,109,0,23
2380,,Cameroon,3.8480000000000003,11.5021,2020-01-22,0,0,0
2381,,Cameroon,3.8480000000000003,11.5021,2020-01-23,0,0,0
2382,,Cameroon,3.8480000000000003,11.5021,2020-01-24,0,0,0
2383,,Cameroon,3.8480000000000003,11.5021,2020-01-25,0,0,0
2384,,Cameroon,3.8480000000000003,11.5021,2020-01-26,0,0,0
2385,,Cameroon,3.8480000000000003,11.5021,2020-01-27,0,0,0
2386,,Cameroon,3.8480000000000003,11.5021,2020-01-28,0,0,0
2387,,Cameroon,3.8480000000000003,11.5021,2020-01-29,0,0,0
2388,,Cameroon,3.8480000000000003,11.5021,2020-01-30,0,0,0
2389,,Cameroon,3.8480000000000003,11.5021,2020-01-31,0,0,0
2390,,Cameroon,3.8480000000000003,11.5021,2020-02-01,0,0,0
2391,,Cameroon,3.8480000000000003,11.5021,2020-02-02,0,0,0
2392,,Cameroon,3.8480000000000003,11.5021,2020-02-03,0,0,0
2393,,Cameroon,3.8480000000000003,11.5021,2020-02-04,0,0,0
2394,,Cameroon,3.8480000000000003,11.5021,2020-02-05,0,0,0
2395,,Cameroon,3.8480000000000003,11.5021,2020-02-06,0,0,0
2396,,Cameroon,3.8480000000000003,11.5021,2020-02-07,0,0,0
2397,,Cameroon,3.8480000000000003,11.5021,2020-02-08,0,0,0
2398,,Cameroon,3.8480000000000003,11.5021,2020-02-09,0,0,0
2399,,Cameroon,3.8480000000000003,11.5021,2020-02-10,0,0,0
2400,,Cameroon,3.8480000000000003,11.5021,2020-02-11,0,0,0
2401,,Cameroon,3.8480000000000003,11.5021,2020-02-12,0,0,0
2402,,Cameroon,3.8480000000000003,11.5021,2020-02-13,0,0,0
2403,,Cameroon,3.8480000000000003,11.5021,2020-02-14,0,0,0
2404,,Cameroon,3.8480000000000003,11.5021,2020-02-15,0,0,0
2405,,Cameroon,3.8480000000000003,11.5021,2020-02-16,0,0,0
2406,,Cameroon,3.8480000000000003,11.5021,2020-02-17,0,0,0
2407,,Cameroon,3.8480000000000003,11.5021,2020-02-18,0,0,0
2408,,Cameroon,3.8480000000000003,11.5021,2020-02-19,0,0,0
2409,,Cameroon,3.8480000000000003,11.5021,2020-02-20,0,0,0
2410,,Cameroon,3.8480000000000003,11.5021,2020-02-21,0,0,0
2411,,Cameroon,3.8480000000000003,11.5021,2020-02-22,0,0,0
2412,,Cameroon,3.8480000000000003,11.5021,2020-02-23,0,0,0
2413,,Cameroon,3.8480000000000003,11.5021,2020-02-24,0,0,0
2414,,Cameroon,3.8480000000000003,11.5021,2020-02-25,0,0,0
2415,,Cameroon,3.8480000000000003,11.5021,2020-02-26,0,0,0
2416,,Cameroon,3.8480000000000003,11.5021,2020-02-27,0,0,0
2417,,Cameroon,3.8480000000000003,11.5021,2020-02-28,0,0,0
2418,,Cameroon,3.8480000000000003,11.5021,2020-02-29,0,0,0
2419,,Cameroon,3.8480000000000003,11.5021,2020-03-01,0,0,0
2420,,Cameroon,3.8480000000000003,11.5021,2020-03-02,0,0,0
2421,,Cameroon,3.8480000000000003,11.5021,2020-03-03,0,0,0
2422,,Cameroon,3.8480000000000003,11.5021,2020-03-04,0,0,0
2423,,Cameroon,3.8480000000000003,11.5021,2020-03-05,0,0,0
2424,,Cameroon,3.8480000000000003,11.5021,2020-03-06,1,0,0
2425,,Cameroon,3.8480000000000003,11.5021,2020-03-07,1,0,0
2426,,Cameroon,3.8480000000000003,11.5021,2020-03-08,2,0,0
2427,,Cameroon,3.8480000000000003,11.5021,2020-03-09,2,0,0
2428,,Cameroon,3.8480000000000003,11.5021,2020-03-10,2,0,0
2429,,Cameroon,3.8480000000000003,11.5021,2020-03-11,2,0,0
2430,,Cameroon,3.8480000000000003,11.5021,2020-03-12,2,0,0
2431,,Cameroon,3.8480000000000003,11.5021,2020-03-13,2,0,0
2432,,Cameroon,3.8480000000000003,11.5021,2020-03-14,2,0,0
2433,,Cameroon,3.8480000000000003,11.5021,2020-03-15,2,0,0
2434,,Cameroon,3.8480000000000003,11.5021,2020-03-16,4,0,0
2435,,Cameroon,3.8480000000000003,11.5021,2020-03-17,10,0,0
2436,,Cameroon,3.8480000000000003,11.5021,2020-03-18,10,0,0
2437,,Cameroon,3.8480000000000003,11.5021,2020-03-19,13,0,0
2438,,Cameroon,3.8480000000000003,11.5021,2020-03-20,20,0,0
2439,,Cameroon,3.8480000000000003,11.5021,2020-03-21,27,0,0
2440,,Cameroon,3.8480000000000003,11.5021,2020-03-22,40,0,0
2441,,Cameroon,3.8480000000000003,11.5021,2020-03-23,56,0,0
2442,,Cameroon,3.8480000000000003,11.5021,2020-03-24,66,0,0
2443,,Cameroon,3.8480000000000003,11.5021,2020-03-25,75,1,2
2444,,Cameroon,3.8480000000000003,11.5021,2020-03-26,75,1,2
2445,,Cameroon,3.8480000000000003,11.5021,2020-03-27,91,2,2
2446,,Cameroon,3.8480000000000003,11.5021,2020-03-28,91,2,2
2447,,Cameroon,3.8480000000000003,11.5021,2020-03-29,139,6,5
2448,,Cameroon,3.8480000000000003,11.5021,2020-03-30,139,6,5
2449,,Cameroon,3.8480000000000003,11.5021,2020-03-31,193,6,5
2450,Alberta,Canada,53.9333,-116.5765,2020-01-22,0,0,
2451,Alberta,Canada,53.9333,-116.5765,2020-01-23,0,0,
2452,Alberta,Canada,53.9333,-116.5765,2020-01-24,0,0,
2453,Alberta,Canada,53.9333,-116.5765,2020-01-25,0,0,
2454,Alberta,Canada,53.9333,-116.5765,2020-01-26,0,0,
2455,Alberta,Canada,53.9333,-116.5765,2020-01-27,0,0,
2456,Alberta,Canada,53.9333,-116.5765,2020-01-28,0,0,
2457,Alberta,Canada,53.9333,-116.5765,2020-01-29,0,0,
2458,Alberta,Canada,53.9333,-116.5765,2020-01-30,0,0,
2459,Alberta,Canada,53.9333,-116.5765,2020-01-31,0,0,
2460,Alberta,Canada,53.9333,-116.5765,2020-02-01,0,0,
2461,Alberta,Canada,53.9333,-116.5765,2020-02-02,0,0,
2462,Alberta,Canada,53.9333,-116.5765,2020-02-03,0,0,
2463,Alberta,Canada,53.9333,-116.5765,2020-02-04,0,0,
2464,Alberta,Canada,53.9333,-116.5765,2020-02-05,0,0,
2465,Alberta,Canada,53.9333,-116.5765,2020-02-06,0,0,
2466,Alberta,Canada,53.9333,-116.5765,2020-02-07,0,0,
2467,Alberta,Canada,53.9333,-116.5765,2020-02-08,0,0,
2468,Alberta,Canada,53.9333,-116.5765,2020-02-09,0,0,
2469,Alberta,Canada,53.9333,-116.5765,2020-02-10,0,0,
2470,Alberta,Canada,53.9333,-116.5765,2020-02-11,0,0,
2471,Alberta,Canada,53.9333,-116.5765,2020-02-12,0,0,
2472,Alberta,Canada,53.9333,-116.5765,2020-02-13,0,0,
2473,Alberta,Canada,53.9333,-116.5765,2020-02-14,0,0,
2474,Alberta,Canada,53.9333,-116.5765,2020-02-15,0,0,
2475,Alberta,Canada,53.9333,-116.5765,2020-02-16,0,0,
2476,Alberta,Canada,53.9333,-116.5765,2020-02-17,0,0,
2477,Alberta,Canada,53.9333,-116.5765,2020-02-18,0,0,
2478,Alberta,Canada,53.9333,-116.5765,2020-02-19,0,0,
2479,Alberta,Canada,53.9333,-116.5765,2020-02-20,0,0,
2480,Alberta,Canada,53.9333,-116.5765,2020-02-21,0,0,
2481,Alberta,Canada,53.9333,-116.5765,2020-02-22,0,0,
2482,Alberta,Canada,53.9333,-116.5765,2020-02-23,0,0,
2483,Alberta,Canada,53.9333,-116.5765,2020-02-24,0,0,
2484,Alberta,Canada,53.9333,-116.5765,2020-02-25,0,0,
2485,Alberta,Canada,53.9333,-116.5765,2020-02-26,0,0,
2486,Alberta,Canada,53.9333,-116.5765,2020-02-27,0,0,
2487,Alberta,Canada,53.9333,-116.5765,2020-02-28,0,0,
2488,Alberta,Canada,53.9333,-116.5765,2020-02-29,0,0,
2489,Alberta,Canada,53.9333,-116.5765,2020-03-01,0,0,
2490,Alberta,Canada,53.9333,-116.5765,2020-03-02,0,0,
2491,Alberta,Canada,53.9333,-116.5765,2020-03-03,0,0,
2492,Alberta,Canada,53.9333,-116.5765,2020-03-04,0,0,
2493,Alberta,Canada,53.9333,-116.5765,2020-03-05,0,0,
2494,Alberta,Canada,53.9333,-116.5765,2020-03-06,1,0,
2495,Alberta,Canada,53.9333,-116.5765,2020-03-07,2,0,
2496,Alberta,Canada,53.9333,-116.5765,2020-03-08,4,0,
2497,Alberta,Canada,53.9333,-116.5765,2020-03-09,7,0,
2498,Alberta,Canada,53.9333,-116.5765,2020-03-10,7,0,
2499,Alberta,Canada,53.9333,-116.5765,2020-03-11,19,0,
2500,Alberta,Canada,53.9333,-116.5765,2020-03-12,19,0,
2501,Alberta,Canada,53.9333,-116.5765,2020-03-13,29,0,
2502,Alberta,Canada,53.9333,-116.5765,2020-03-14,29,0,
2503,Alberta,Canada,53.9333,-116.5765,2020-03-15,39,0,
2504,Alberta,Canada,53.9333,-116.5765,2020-03-16,56,0,
2505,Alberta,Canada,53.9333,-116.5765,2020-03-17,74,0,
2506,Alberta,Canada,53.9333,-116.5765,2020-03-18,97,0,
2507,Alberta,Canada,53.9333,-116.5765,2020-03-19,119,0,
2508,Alberta,Canada,53.9333,-116.5765,2020-03-20,146,1,
2509,Alberta,Canada,53.9333,-116.5765,2020-03-21,195,1,
2510,Alberta,Canada,53.9333,-116.5765,2020-03-22,259,1,
2511,Alberta,Canada,53.9333,-116.5765,2020-03-23,301,1,
2512,Alberta,Canada,53.9333,-116.5765,2020-03-24,359,1,
2513,Alberta,Canada,53.9333,-116.5765,2020-03-25,358,2,
2514,Alberta,Canada,53.9333,-116.5765,2020-03-26,486,2,
2515,Alberta,Canada,53.9333,-116.5765,2020-03-27,542,2,
2516,Alberta,Canada,53.9333,-116.5765,2020-03-28,542,2,
2517,Alberta,Canada,53.9333,-116.5765,2020-03-29,621,2,
2518,Alberta,Canada,53.9333,-116.5765,2020-03-30,661,3,
2519,Alberta,Canada,53.9333,-116.5765,2020-03-31,690,8,
2520,British Columbia,Canada,49.2827,-123.1207,2020-01-22,0,0,
2521,British Columbia,Canada,49.2827,-123.1207,2020-01-23,0,0,
2522,British Columbia,Canada,49.2827,-123.1207,2020-01-24,0,0,
2523,British Columbia,Canada,49.2827,-123.1207,2020-01-25,0,0,
2524,British Columbia,Canada,49.2827,-123.1207,2020-01-26,0,0,
2525,British Columbia,Canada,49.2827,-123.1207,2020-01-27,0,0,
2526,British Columbia,Canada,49.2827,-123.1207,2020-01-28,1,0,
2527,British Columbia,Canada,49.2827,-123.1207,2020-01-29,1,0,
2528,British Columbia,Canada,49.2827,-123.1207,2020-01-30,1,0,
2529,British Columbia,Canada,49.2827,-123.1207,2020-01-31,1,0,
2530,British Columbia,Canada,49.2827,-123.1207,2020-02-01,1,0,
2531,British Columbia,Canada,49.2827,-123.1207,2020-02-02,1,0,
2532,British Columbia,Canada,49.2827,-123.1207,2020-02-03,1,0,
2533,British Columbia,Canada,49.2827,-123.1207,2020-02-04,1,0,
2534,British Columbia,Canada,49.2827,-123.1207,2020-02-05,2,0,
2535,British Columbia,Canada,49.2827,-123.1207,2020-02-06,2,0,
2536,British Columbia,Canada,49.2827,-123.1207,2020-02-07,4,0,
2537,British Columbia,Canada,49.2827,-123.1207,2020-02-08,4,0,
2538,British Columbia,Canada,49.2827,-123.1207,2020-02-09,4,0,
2539,British Columbia,Canada,49.2827,-123.1207,2020-02-10,4,0,
2540,British Columbia,Canada,49.2827,-123.1207,2020-02-11,4,0,
2541,British Columbia,Canada,49.2827,-123.1207,2020-02-12,4,0,
2542,British Columbia,Canada,49.2827,-123.1207,2020-02-13,4,0,
2543,British Columbia,Canada,49.2827,-123.1207,2020-02-14,4,0,
2544,British Columbia,Canada,49.2827,-123.1207,2020-02-15,4,0,
2545,British Columbia,Canada,49.2827,-123.1207,2020-02-16,4,0,
2546,British Columbia,Canada,49.2827,-123.1207,2020-02-17,5,0,
2547,British Columbia,Canada,49.2827,-123.1207,2020-02-18,5,0,
2548,British Columbia,Canada,49.2827,-123.1207,2020-02-19,5,0,
2549,British Columbia,Canada,49.2827,-123.1207,2020-02-20,5,0,
2550,British Columbia,Canada,49.2827,-123.1207,2020-02-21,6,0,
2551,British Columbia,Canada,49.2827,-123.1207,2020-02-22,6,0,
2552,British Columbia,Canada,49.2827,-123.1207,2020-02-23,6,0,
2553,British Columbia,Canada,49.2827,-123.1207,2020-02-24,6,0,
2554,British Columbia,Canada,49.2827,-123.1207,2020-02-25,7,0,
2555,British Columbia,Canada,49.2827,-123.1207,2020-02-26,7,0,
2556,British Columbia,Canada,49.2827,-123.1207,2020-02-27,7,0,
2557,British Columbia,Canada,49.2827,-123.1207,2020-02-28,7,0,
2558,British Columbia,Canada,49.2827,-123.1207,2020-02-29,8,0,
2559,British Columbia,Canada,49.2827,-123.1207,2020-03-01,8,0,
2560,British Columbia,Canada,49.2827,-123.1207,2020-03-02,8,0,
2561,British Columbia,Canada,49.2827,-123.1207,2020-03-03,9,0,
2562,British Columbia,Canada,49.2827,-123.1207,2020-03-04,12,0,
2563,British Columbia,Canada,49.2827,-123.1207,2020-03-05,13,0,
2564,British Columbia,Canada,49.2827,-123.1207,2020-03-06,21,0,
2565,British Columbia,Canada,49.2827,-123.1207,2020-03-07,21,0,
2566,British Columbia,Canada,49.2827,-123.1207,2020-03-08,27,0,
2567,British Columbia,Canada,49.2827,-123.1207,2020-03-09,32,1,
2568,British Columbia,Canada,49.2827,-123.1207,2020-03-10,32,1,
2569,British Columbia,Canada,49.2827,-123.1207,2020-03-11,39,1,
2570,British Columbia,Canada,49.2827,-123.1207,2020-03-12,46,1,
2571,British Columbia,Canada,49.2827,-123.1207,2020-03-13,64,1,
2572,British Columbia,Canada,49.2827,-123.1207,2020-03-14,64,1,
2573,British Columbia,Canada,49.2827,-123.1207,2020-03-15,73,1,
2574,British Columbia,Canada,49.2827,-123.1207,2020-03-16,103,4,
2575,British Columbia,Canada,49.2827,-123.1207,2020-03-17,103,4,
2576,British Columbia,Canada,49.2827,-123.1207,2020-03-18,186,7,
2577,British Columbia,Canada,49.2827,-123.1207,2020-03-19,231,7,
2578,British Columbia,Canada,49.2827,-123.1207,2020-03-20,271,8,
2579,British Columbia,Canada,49.2827,-123.1207,2020-03-21,424,10,
2580,British Columbia,Canada,49.2827,-123.1207,2020-03-22,424,10,
2581,British Columbia,Canada,49.2827,-123.1207,2020-03-23,472,13,
2582,British Columbia,Canada,49.2827,-123.1207,2020-03-24,617,13,
2583,British Columbia,Canada,49.2827,-123.1207,2020-03-25,617,13,
2584,British Columbia,Canada,49.2827,-123.1207,2020-03-26,725,14,
2585,British Columbia,Canada,49.2827,-123.1207,2020-03-27,725,14,
2586,British Columbia,Canada,49.2827,-123.1207,2020-03-28,884,17,
2587,British Columbia,Canada,49.2827,-123.1207,2020-03-29,884,17,
2588,British Columbia,Canada,49.2827,-123.1207,2020-03-30,970,19,
2589,British Columbia,Canada,49.2827,-123.1207,2020-03-31,1013,24,
2590,Grand Princess,Canada,37.6489,-122.6655,2020-01-22,0,0,
2591,Grand Princess,Canada,37.6489,-122.6655,2020-01-23,0,0,
2592,Grand Princess,Canada,37.6489,-122.6655,2020-01-24,0,0,
2593,Grand Princess,Canada,37.6489,-122.6655,2020-01-25,0,0,
2594,Grand Princess,Canada,37.6489,-122.6655,2020-01-26,0,0,
2595,Grand Princess,Canada,37.6489,-122.6655,2020-01-27,0,0,
2596,Grand Princess,Canada,37.6489,-122.6655,2020-01-28,0,0,
2597,Grand Princess,Canada,37.6489,-122.6655,2020-01-29,0,0,
2598,Grand Princess,Canada,37.6489,-122.6655,2020-01-30,0,0,
2599,Grand Princess,Canada,37.6489,-122.6655,2020-01-31,0,0,
2600,Grand Princess,Canada,37.6489,-122.6655,2020-02-01,0,0,
2601,Grand Princess,Canada,37.6489,-122.6655,2020-02-02,0,0,
2602,Grand Princess,Canada,37.6489,-122.6655,2020-02-03,0,0,
2603,Grand Princess,Canada,37.6489,-122.6655,2020-02-04,0,0,
2604,Grand Princess,Canada,37.6489,-122.6655,2020-02-05,0,0,
2605,Grand Princess,Canada,37.6489,-122.6655,2020-02-06,0,0,
2606,Grand Princess,Canada,37.6489,-122.6655,2020-02-07,0,0,
2607,Grand Princess,Canada,37.6489,-122.6655,2020-02-08,0,0,
2608,Grand Princess,Canada,37.6489,-122.6655,2020-02-09,0,0,
2609,Grand Princess,Canada,37.6489,-122.6655,2020-02-10,0,0,
2610,Grand Princess,Canada,37.6489,-122.6655,2020-02-11,0,0,
2611,Grand Princess,Canada,37.6489,-122.6655,2020-02-12,0,0,
2612,Grand Princess,Canada,37.6489,-122.6655,2020-02-13,0,0,
2613,Grand Princess,Canada,37.6489,-122.6655,2020-02-14,0,0,
2614,Grand Princess,Canada,37.6489,-122.6655,2020-02-15,0,0,
2615,Grand Princess,Canada,37.6489,-122.6655,2020-02-16,0,0,
2616,Grand Princess,Canada,37.6489,-122.6655,2020-02-17,0,0,
2617,Grand Princess,Canada,37.6489,-122.6655,2020-02-18,0,0,
2618,Grand Princess,Canada,37.6489,-122.6655,2020-02-19,0,0,
2619,Grand Princess,Canada,37.6489,-122.6655,2020-02-20,0,0,
2620,Grand Princess,Canada,37.6489,-122.6655,2020-02-21,0,0,
2621,Grand Princess,Canada,37.6489,-122.6655,2020-02-22,0,0,
2622,Grand Princess,Canada,37.6489,-122.6655,2020-02-23,0,0,
2623,Grand Princess,Canada,37.6489,-122.6655,2020-02-24,0,0,
2624,Grand Princess,Canada,37.6489,-122.6655,2020-02-25,0,0,
2625,Grand Princess,Canada,37.6489,-122.6655,2020-02-26,0,0,
2626,Grand Princess,Canada,37.6489,-122.6655,2020-02-27,0,0,
2627,Grand Princess,Canada,37.6489,-122.6655,2020-02-28,0,0,
2628,Grand Princess,Canada,37.6489,-122.6655,2020-02-29,0,0,
2629,Grand Princess,Canada,37.6489,-122.6655,2020-03-01,0,0,
2630,Grand Princess,Canada,37.6489,-122.6655,2020-03-02,0,0,
2631,Grand Princess,Canada,37.6489,-122.6655,2020-03-03,0,0,
2632,Grand Princess,Canada,37.6489,-122.6655,2020-03-04,0,0,
2633,Grand Princess,Canada,37.6489,-122.6655,2020-03-05,0,0,
2634,Grand Princess,Canada,37.6489,-122.6655,2020-03-06,0,0,
2635,Grand Princess,Canada,37.6489,-122.6655,2020-03-07,0,0,
2636,Grand Princess,Canada,37.6489,-122.6655,2020-03-08,0,0,
2637,Grand Princess,Canada,37.6489,-122.6655,2020-03-09,0,0,
2638,Grand Princess,Canada,37.6489,-122.6655,2020-03-10,0,0,
2639,Grand Princess,Canada,37.6489,-122.6655,2020-03-11,0,0,
2640,Grand Princess,Canada,37.6489,-122.6655,2020-03-12,0,0,
2641,Grand Princess,Canada,37.6489,-122.6655,2020-03-13,2,0,
2642,Grand Princess,Canada,37.6489,-122.6655,2020-03-14,2,0,
2643,Grand Princess,Canada,37.6489,-122.6655,2020-03-15,2,0,
2644,Grand Princess,Canada,37.6489,-122.6655,2020-03-16,2,0,
2645,Grand Princess,Canada,37.6489,-122.6655,2020-03-17,8,0,
2646,Grand Princess,Canada,37.6489,-122.6655,2020-03-18,9,0,
2647,Grand Princess,Canada,37.6489,-122.6655,2020-03-19,9,0,
2648,Grand Princess,Canada,37.6489,-122.6655,2020-03-20,10,0,
2649,Grand Princess,Canada,37.6489,-122.6655,2020-03-21,10,0,
2650,Grand Princess,Canada,37.6489,-122.6655,2020-03-22,13,0,
2651,Grand Princess,Canada,37.6489,-122.6655,2020-03-23,13,0,
2652,Grand Princess,Canada,37.6489,-122.6655,2020-03-24,13,0,
2653,Grand Princess,Canada,37.6489,-122.6655,2020-03-25,13,0,
2654,Grand Princess,Canada,37.6489,-122.6655,2020-03-26,13,0,
2655,Grand Princess,Canada,37.6489,-122.6655,2020-03-27,13,0,
2656,Grand Princess,Canada,37.6489,-122.6655,2020-03-28,13,0,
2657,Grand Princess,Canada,37.6489,-122.6655,2020-03-29,13,0,
2658,Grand Princess,Canada,37.6489,-122.6655,2020-03-30,13,0,
2659,Grand Princess,Canada,37.6489,-122.6655,2020-03-31,13,0,
2660,Manitoba,Canada,53.7609,-98.8139,2020-01-22,0,0,
2661,Manitoba,Canada,53.7609,-98.8139,2020-01-23,0,0,
2662,Manitoba,Canada,53.7609,-98.8139,2020-01-24,0,0,
2663,Manitoba,Canada,53.7609,-98.8139,2020-01-25,0,0,
2664,Manitoba,Canada,53.7609,-98.8139,2020-01-26,0,0,
2665,Manitoba,Canada,53.7609,-98.8139,2020-01-27,0,0,
2666,Manitoba,Canada,53.7609,-98.8139,2020-01-28,0,0,
2667,Manitoba,Canada,53.7609,-98.8139,2020-01-29,0,0,
2668,Manitoba,Canada,53.7609,-98.8139,2020-01-30,0,0,
2669,Manitoba,Canada,53.7609,-98.8139,2020-01-31,0,0,
2670,Manitoba,Canada,53.7609,-98.8139,2020-02-01,0,0,
2671,Manitoba,Canada,53.7609,-98.8139,2020-02-02,0,0,
2672,Manitoba,Canada,53.7609,-98.8139,2020-02-03,0,0,
2673,Manitoba,Canada,53.7609,-98.8139,2020-02-04,0,0,
2674,Manitoba,Canada,53.7609,-98.8139,2020-02-05,0,0,
2675,Manitoba,Canada,53.7609,-98.8139,2020-02-06,0,0,
2676,Manitoba,Canada,53.7609,-98.8139,2020-02-07,0,0,
2677,Manitoba,Canada,53.7609,-98.8139,2020-02-08,0,0,
2678,Manitoba,Canada,53.7609,-98.8139,2020-02-09,0,0,
2679,Manitoba,Canada,53.7609,-98.8139,2020-02-10,0,0,
2680,Manitoba,Canada,53.7609,-98.8139,2020-02-11,0,0,
2681,Manitoba,Canada,53.7609,-98.8139,2020-02-12,0,0,
2682,Manitoba,Canada,53.7609,-98.8139,2020-02-13,0,0,
2683,Manitoba,Canada,53.7609,-98.8139,2020-02-14,0,0,
